daily,date,lisa_v,lisa_p,lisa_c,ID,clusterN,p
0.0,20220509,0.17819419145970605,0.003,2,29093,1,2
2.7407772844378667e-05,20220509,0.11617743287934972,0.021,2,48223,1,1
0.0004886502827656303,20220509,2.4873663412807208,0.007,1,36001,4,2
0.0,20220509,0.1653975117893292,0.017,2,20165,1,1
0.0,20220509,0.17819419145970605,0.004,2,20187,1,2
0.0,20220509,0.15325484534495387,0.016,2,21129,1,1
8.939346533768382e-05,20220509,0.011857170919754486,0.006,2,16013,1,2
0.0,20220509,0.16176234156064648,0.009,2,22053,1,2
0.0,20220509,0.17819419145970605,0.009,2,46119,1,2
0.0,20220509,0.17819419145970605,0.004,2,30011,1,2
0.0,20220509,0.1651626442591164,0.011,2,48461,1,1
0.0005394513462484332,20220509,2.8156344444158026,0.003,1,17093,4,2
0.0,20220509,-0.565840326814875,0.005,3,11001,3,2
0.00017852095389696366,20220509,0.2306445745578112,0.021,1,27171,4,1
0.0003204291376895872,20220509,0.9432387184596915,0.014,1,55059,4,1
0.0,20220509,0.17819419145970605,0.002,2,29079,1,2
0.0001849538313360646,20220509,0.20242383995218582,0.043,1,26139,4,1
0.00046034501829933966,20220509,1.9463931129730452,0.003,1,17031,4,2
0.0,20220509,0.14061142279193065,0.049,2,17059,1,1
0.0,20220509,0.17819419145970605,0.006,2,38005,1,2
0.0,20220509,0.17819419145970605,0.005,2,29163,1,2
0.0,20220509,0.17819419145970605,0.011,2,29201,1,1
0.00016258840744654907,20220509,0.21752637348213863,0.015,1,12027,4,1
0.00039642469800665696,20220509,1.8302855017920805,0.003,1,09011,4,2
0.0,20220509,0.1650268588112135,0.026,2,29209,1,1
0.0002647580552638314,20220509,0.908879653323804,0.017,1,51760,4,1
0.0,20220509,0.15718472827146118,0.01,2,19039,1,2
0.0,20220509,-0.3572371842411405,0.007,3,48381,3,2
0.00011161752395126035,20220509,-0.022921665179015154,0.024,4,48401,2,1
0.0,20220509,-0.31308986710208003,0.012,3,12043,3,1
0.0,20220509,0.14195715503169132,0.034,2,19001,1,1
0.0,20220509,0.17819419145970605,0.005,2,29089,1,2
0.00022376568199952303,20220509,0.3170258217749701,0.03,1,41047,4,1
0.00036374110884269354,20220509,0.9007762684764926,0.008,1,55079,4,2
0.0003166408535536052,20220509,0.8418426099093489,0.009,1,27139,4,2
0.00031233732431025507,20220509,0.717022750327935,0.018,1,51145,4,1
0.00022095866599888047,20220509,0.29059330489235236,0.05,1,08014,4,1
0.0002907906598040071,20220509,0.7325550656549161,0.01,1,17103,4,2
0.0,20220509,0.17819419145970605,0.004,2,31127,1,2
0.00023323835699336847,20220509,0.4779797630763889,0.006,1,26075,4,2
0.0,20220509,0.17819419145970605,0.012,2,29221,1,1
0.0002970616725863739,20220509,1.223318279100696,0.004,1,36011,4,2
0.0002624097966324076,20220509,0.5371065741185999,0.015,1,51075,4,1
0.0,20220509,0.17819419145970605,0.003,2,20181,1,2
0.00010592418854505561,20220509,-0.015214043706657798,0.013,4,17001,2,1
0.0004175946547884187,20220509,2.1909811989479517,0.002,1,33019,4,2
0.0,20220509,0.14507770865223896,0.034,2,13141,1,1
0.0002952091767881242,20220509,1.1026143543728755,0.007,1,36039,4,2
0.00022216051096917523,20220509,0.3716887106710441,0.015,1,51137,4,1
6.05766900896535e-05,20220509,0.05898129344829133,0.009,2,40089,1,2
0.0,20220509,0.17258156259952154,0.006,2,31025,1,2
0.0002022653721682848,20220509,-0.177632559844754,0.015,4,46077,2,1
0.00041896965692830786,20220509,1.4817534961880394,0.003,1,36043,4,2
0.0,20220509,0.16063042053124943,0.028,2,38047,1,1
0.0005662514156285391,20220509,3.669236656117547,0.01,1,51610,4,2
0.0003175322021899311,20220509,0.6983699829032598,0.022,1,12081,4,1
0.0,20220509,0.16987989354412394,0.001,2,31041,1,3
0.0004886648908648411,20220509,2.0523147234681356,0.01,1,17037,4,2
3.2173996975644285e-05,20220509,0.11326971419958365,0.004,2,38089,1,2
0.00015071590052750564,20220509,0.2176732561327509,0.014,1,17053,4,1
0.0,20220509,0.1634551064787815,0.006,2,38029,1,2
2.0695792545375527e-05,20220509,0.13266206929065336,0.004,2,40019,1,2
0.0,20220509,0.15213089287190537,0.007,2,32023,1,2
0.0,20220509,0.17819419145970605,0.031,2,38011,1,1
0.0,20220509,0.17819419145970605,0.033,2,40055,1,1
0.0,20220509,0.17819419145970605,0.005,2,48211,1,2
0.0,20220509,0.17819419145970605,0.005,2,46129,1,2
0.0,20220509,0.16500157276214544,0.005,2,22035,1,2
0.0,20220509,0.14361891924446646,0.046,2,22037,1,1
0.0,20220509,0.17215392254427253,0.003,2,48153,1,2
7.964319847085059e-05,20220509,0.03156132370122688,0.003,2,20001,1,2
0.00030576364470264486,20220509,0.4279858583556184,0.048,1,17041,4,1
0.00020667135121729425,20220509,0.3360375028898944,0.016,1,55137,4,1
0.00010842459069717012,20220509,-0.021428738994101224,0.001,4,35017,2,3
0.0,20220509,0.17819419145970605,0.003,2,29131,1,2
0.0,20220509,0.15933177969452836,0.016,2,29021,1,1
0.0,20220509,0.17819419145970605,0.004,2,31143,1,2
0.0,20220509,0.15320722997711478,0.026,2,19165,1,1
0.0002711741842176625,20220509,0.44090394804952215,0.02,1,27025,4,1
0.0,20220509,0.1643636454292413,0.013,2,21189,1,1
0.00026245427554418254,20220509,0.2808909833534663,0.045,1,42015,4,1
0.0,20220509,0.17819419145970605,0.011,2,29051,1,1
0.0001362459693900722,20220509,0.11767515149417347,0.011,1,26021,4,1
4.408296413850867e-05,20220509,0.0800232955249784,0.019,2,42061,1,1
0.0,20220509,0.15250709989953212,0.041,2,31045,1,1
0.0,20220509,0.16244038956494378,0.013,2,05127,1,1
0.0003652536364222332,20220509,1.0106154174383708,0.016,1,34009,4,1
0.0003945188185476447,20220509,1.7869139587192675,0.006,1,33005,4,2
0.0,20220509,0.17819419145970605,0.005,2,49027,1,2
0.0,20220509,0.14848622591932875,0.041,2,47087,1,1
0.0,20220509,0.17819419145970605,0.008,2,29173,1,2
0.0,20220509,0.17819419145970605,0.002,2,13061,1,2
0.0,20220509,0.16286759850086643,0.019,2,48159,1,1
0.0006378741676520008,20220509,3.0369192746239833,0.005,1,36113,4,2
7.234319612240469e-05,20220509,0.041665383808685064,0.012,2,40005,1,1
8.126117341134406e-05,20220509,-0.06303529170694135,0.012,3,17129,3,1
0.0003469541760272012,20220509,1.1487904023715674,0.005,1,12069,4,2
0.0,20220509,0.16848291379376307,0.007,2,38083,1,2
0.00025497195308516065,20220509,0.3560280660401646,0.04,1,55129,4,1
0.000319642000958926,20220509,0.6059208102840982,0.024,1,53031,4,1
0.0002562838836865451,20220509,0.7502741947734235,0.003,1,27169,4,2
4.299318558008556e-05,20220509,0.08189795189985434,0.024,2,28149,1,1
0.0,20220509,0.17819419145970605,0.004,2,29139,1,2
0.0,20220509,0.1468564417497058,0.025,2,21051,1,1
0.00026389866291344125,20220509,0.5476060186861478,0.012,1,41043,4,1
5.982650314089142e-05,20220509,-0.09156165321939363,0.033,3,55065,3,1
0.00019514098936481607,20220509,0.43223040545450764,0.008,1,55135,4,2
0.0,20220509,0.17819419145970605,0.004,2,48137,1,2
0.00016129032258064516,20220509,0.33244829150757,0.004,1,50009,4,2
6.040258321714225e-05,20220509,0.04951638011323707,0.03,2,13139,1,1
0.0,20220509,0.15082799727704452,0.026,2,13037,1,1
0.00033206043499916984,20220509,0.8477444656011287,0.014,1,34005,4,1
0.0007131698702710045,20220509,4.558770898113898,0.006,1,50021,4,2
0.0,20220509,0.16060978726899847,0.015,2,13099,1,1
0.0,20220509,-0.3355928870236057,0.036,3,25007,3,1
0.0,20220509,0.1692755809093395,0.009,2,38049,1,2
0.0,20220509,0.17819419145970605,0.003,2,31179,1,2
0.0,20220509,0.15076347456023695,0.03,2,16023,1,1
0.0002520399483318106,20220509,0.8443160343862045,0.006,1,33007,4,2
0.0,20220509,0.15384643802004921,0.027,2,38043,1,1
0.0003431239413434287,20220509,1.0204602721694154,0.038,1,12103,4,1
0.0,20220509,0.17819419145970605,0.016,2,20023,1,1
0.0,20220509,0.17819419145970605,0.001,2,19185,1,3
3.348289024308578e-05,20220509,0.10171031431813311,0.019,2,01093,1,1
1.070973407730286e-05,20220509,0.1419449388500272,0.01,2,48037,1,2
0.0,20220509,0.1456909607390981,0.047,2,29127,1,1
0.0003633398911752716,20220509,1.0453994715473693,0.013,1,36045,4,1
0.0,20220509,0.15197634161384904,0.02,2,38063,1,1
0.0004467443505454004,20220509,2.0559526378133786,0.005,1,36019,4,2
0.0,20220509,0.15836066686846426,0.018,2,29177,1,1
9.921619208254787e-05,20220509,-0.003928335434262964,0.025,4,01085,2,1
0.00011088933244621867,20220509,-0.024067660296835876,0.005,4,48003,2,2
8.356033892073466e-06,20220509,-0.40558634202537286,0.008,3,48375,3,2
0.0,20220509,0.17215392254427253,0.002,2,48169,1,2
0.00040633430025847374,20220509,0.7914996428183556,0.032,1,55089,4,1
0.0,20220509,0.16615032166631916,0.01,2,56011,1,2
0.00014759763149212524,20220509,0.1407569529289915,0.018,1,55117,4,1
0.0004531163504470249,20220509,2.855167607380338,0.005,1,25013,4,2
0.0,20220509,0.17819419145970605,0.004,2,20029,1,2
0.0001577558513079394,20220509,0.13832570052646798,0.028,1,51061,4,1
0.00027422642208634426,20220509,0.6524115905055149,0.017,1,55131,4,1
0.0,20220509,0.17819419145970605,0.004,2,29105,1,2
0.0,20220509,0.17819419145970605,0.005,2,29195,1,2
0.0003138337936228973,20220509,1.1871018518023362,0.008,1,17039,4,2
0.0,20220509,0.13804229783068608,0.039,2,32033,1,1
0.0004108463434675431,20220509,1.5366943990843203,0.005,1,27049,4,2
0.00031833656753119506,20220509,0.9456400069557195,0.011,1,12101,4,1
0.00039186206455327726,20220509,1.0669183563704587,0.014,1,12119,4,1
0.0005300370288733802,20220509,2.3794845050883366,0.006,1,36059,4,2
0.00026679116921229907,20220509,0.45600903434683904,0.024,1,55007,4,1
0.0003256314418393929,20220509,0.9963496812229081,0.008,1,55097,4,2
0.0003021530843981793,20220509,0.564969356849065,0.017,1,55039,4,1
0.0,20220509,0.17819419145970605,0.005,2,40151,1,2
0.0009254498714652956,20220509,5.727141681640123,0.002,1,25003,4,2
0.0,20220509,0.17819419145970605,0.003,2,29041,1,2
0.0,20220509,0.13452175480642575,0.04,2,41045,1,1
0.0004443529639674545,20220509,2.174606451529257,0.003,1,34023,4,2
0.0,20220509,0.16753029173439202,0.01,2,20167,1,2
0.0,20220509,0.15444717842401098,0.02,2,46055,1,1
4.194279003439309e-05,20220509,0.09203522832334907,0.008,2,47111,1,2
0.0,20220509,0.1413330992348777,0.046,2,16003,1,1
0.0003172696274933739,20220509,1.18897688456062,0.003,1,25005,4,2
0.0,20220509,0.16564864079652275,0.006,2,38103,1,2
0.0,20220509,0.1257682124866984,0.037,2,06051,1,1
0.0,20220509,0.1632213352776083,0.012,2,13081,1,1
0.0,20220509,0.15477665422844042,0.02,2,05027,1,1
0.0,20220509,0.17819419145970605,0.032,2,48449,1,1
0.0,20220509,0.17819419145970605,0.001,2,20009,1,3
0.0,20220509,0.16973186818652827,0.003,2,38087,1,2
0.0,20220509,0.1680452158212774,0.005,2,22083,1,2
0.0,20220509,0.17819419145970605,0.013,2,31071,1,1
0.0,20220509,0.13637262937793435,0.049,2,01119,1,1
0.00031209227528272525,20220509,1.0336155983002875,0.009,1,12117,4,2
0.00028562874457563483,20220509,0.6081661116916705,0.017,1,26065,4,1
0.0,20220509,0.17819419145970605,0.009,2,46061,1,2
0.0003791868548556983,20220509,1.61401556122636,0.008,1,36053,4,2
0.0004381978706829395,20220509,2.868412144614075,0.003,1,36115,4,2
0.0,20220509,0.1649191010597099,0.018,2,35021,1,1
0.00026115115428810193,20220509,1.0574821347410954,0.002,1,55067,4,2
0.0,20220509,0.1542828913275537,0.024,2,48155,1,1
0.0,20220509,0.17819419145970605,0.001,2,19021,1,3
0.0,20220509,0.16664418353420812,0.01,2,19129,1,2
0.0,20220509,-0.2903082622785347,0.01,3,48065,3,2
0.0,20220509,0.17819419145970605,0.002,2,13261,1,2
0.0,20220509,0.17819419145970605,0.005,2,29223,1,2
0.00017741112811301088,20220509,0.18748930773451608,0.03,1,17177,4,1
0.00011358731456870897,20220509,0.04123996318389901,0.023,1,26087,4,1
0.0,20220509,0.1482818458934298,0.036,2,22027,1,1
0.0,20220509,0.1588735834460786,0.023,2,22039,1,1
3.2107481578332445e-05,20220509,0.1098182750381357,0.024,2,31055,1,1
0.00016998852577451023,20220509,0.39629123146764716,0.039,1,51600,4,1
0.0,20220509,0.17819419145970605,0.003,2,40057,1,2
0.0,20220509,0.17819419145970605,0.011,2,29039,1,1
6.3403499873193e-05,20220509,0.05330649674357429,0.04,2,13059,1,1
0.0,20220509,0.16048870911039492,0.011,2,16085,1,1
0.0,20220509,0.17819419145970605,0.007,2,48275,1,2
3.882515093277425e-05,20220509,0.07786095013312896,0.04,2,39037,1,1
0.0,20220509,0.17819419145970605,0.001,2,46041,1,3
0.00026526204100193264,20220509,0.5538410363210247,0.015,1,41057,4,1
0.00043354145358511306,20220509,1.0086763600396125,0.014,1,51087,4,1
0.0004221325434259823,20220509,2.0250320354622864,0.002,1,36119,4,2
0.0,20220509,0.17819419145970605,0.012,2,29017,1,1
0.000168554476806904,20220509,0.18033460641434695,0.019,1,37077,4,1
0.00043264650215215397,20220509,2.023307110654974,0.004,1,09009,4,2
0.0,20220509,0.17819419145970605,0.009,2,31139,1,2
4.440497335701598e-05,20220509,0.07481301730831347,0.033,2,13033,1,1
0.00019884848649186077,20220509,0.21669946410400093,0.025,1,17091,4,1
0.0,20220509,0.17819419145970605,0.005,2,38051,1,2
0.0,20220509,0.17819419145970605,0.004,2,31141,1,2
0.0,20220509,0.15659466204740105,0.013,2,46027,1,1
0.0,20220509,0.17819419145970605,0.009,2,29175,1,2
0.0,20220509,0.17819419145970605,0.008,2,46135,1,2
0.0003453549755784696,20220509,1.2547581306122024,0.004,1,55105,4,2
0.0,20220509,0.17819419145970605,0.002,2,48345,1,2
0.0002785664541704612,20220509,0.433443378159081,0.04,1,41039,4,1
0.00021949078138718174,20220509,0.3722084402474621,0.017,1,26155,4,1
0.0,20220509,0.17819419145970605,0.003,2,20089,1,2
0.0,20220509,0.17819419145970605,0.008,2,20123,1,2
0.0,20220509,0.1583315080151256,0.014,2,21171,1,1
0.0,20220509,0.16703958632380134,0.006,2,40075,1,2
8.816787162757891e-05,20220509,-0.018085405148650036,0.043,3,37033,3,1
0.0002867383512544803,20220509,-0.3497261777375597,0.001,4,48377,2,3
0.0,20220509,0.17819419145970605,0.001,2,19007,1,3
0.00018445079774970027,20220509,0.22052276692893336,0.028,1,51127,4,1
0.00026343519494204424,20220509,0.9357480510927442,0.003,1,36049,4,2
0.0,20220509,0.17819419145970605,0.004,2,31011,1,2
0.0,20220509,0.1484663056553955,0.025,2,29149,1,1
0.0,20220509,0.17819419145970605,0.003,2,31119,1,2
0.0,20220509,0.14457273155735742,0.034,2,05095,1,1
0.0,20220509,0.17819419145970605,0.005,2,29059,1,2
0.0,20220509,0.17819419145970605,0.004,2,20145,1,2
0.0,20220509,0.17819419145970605,0.002,2,20065,1,2
2.3738308882875185e-05,20220509,0.09206445291935494,0.044,2,05093,1,1
0.0,20220509,0.17819419145970605,0.007,2,20129,1,2
3.464283239797686e-05,20220509,-1.9206791823432794,0.002,3,35015,3,2
2.378587951262733e-05,20220509,0.10441315897542724,0.047,2,48329,1,1
0.0,20220509,0.17819419145970605,0.004,2,20171,1,2
1.225114854517611e-05,20220509,0.14140864727587973,0.019,2,30013,1,1
0.0,20220509,0.17819419145970605,0.003,2,38001,1,2
0.0,20220509,0.14614135155437968,0.038,2,47107,1,1
0.0003267388302749876,20220509,0.9664983177779238,0.008,1,26093,4,2
0.0,20220509,0.17819419145970605,0.005,2,20189,1,2
2.569703199280483e-05,20220509,0.13088281313321332,0.001,2,46013,1,3
0.0,20220509,0.13885601841425366,0.05,2,47181,1,1
0.0,20220509,0.17819419145970605,0.014,2,31013,1,1
5.4489380019834136e-05,20220509,0.05506652042210879,0.04,2,42097,1,1
8.685361908174011e-05,20220509,0.015260016594101408,0.031,2,48469,1,1
0.0,20220509,0.15201781869701061,0.035,2,47175,1,1
0.00035084699761026857,20220509,1.4615191360795492,0.007,1,09013,4,2
0.00012137395314965408,20220509,-0.042641853278789825,0.014,4,13003,2,1
0.0,20220509,0.16873166308348375,0.008,2,05149,1,2
0.0,20220509,0.17819419145970605,0.01,2,20033,1,2
0.0,20220509,0.17306644557520645,0.004,2,31173,1,2
0.00015799036258788213,20220509,0.41537230588395546,0.004,1,50015,4,2
0.0,20220509,0.13969690880823024,0.042,2,40011,1,1
0.0,20220509,0.1545706761705526,0.027,2,29097,1,1
2.2965276501929085e-05,20220509,0.12830163247598986,0.005,2,48303,1,2
0.0,20220509,0.17819419145970605,0.004,2,31117,1,2
0.0,20220509,0.17819419145970605,0.008,2,31145,1,2
0.0,20220509,0.17819419145970605,0.012,2,31149,1,1
0.0002202481462447691,20220509,0.25970134770463815,0.035,1,17125,4,1
0.0,20220509,0.17139199876621863,0.005,2,13303,1,2
0.0004926869795389996,20220509,0.8490340845780809,0.026,1,55035,4,1
0.0,20220509,0.16544117563361027,0.009,2,47153,1,2
0.00019422863485016648,20220509,0.3333214381372691,0.009,1,17105,4,2
0.0005328445905342313,20220509,2.9776031859937957,0.005,1,25017,4,2
0.0004682744088035589,20220509,-0.6839562592897505,0.001,4,48115,2,3
0.000401786121942088,20220509,1.619858132408097,0.003,1,36069,4,2
0.00035516556983181867,20220509,1.704518589252032,0.003,1,36023,4,2
0.0005667574931880109,20220509,1.8313939543093465,0.009,1,26161,4,2
0.0,20220509,0.16121655980119598,0.01,2,48371,1,2
0.0,20220509,0.1565733812030447,0.01,2,13163,1,2
0.00013281623545662223,20220509,0.2301657457807104,0.005,1,55083,4,2
0.00048389655719498654,20220509,2.5538891775369614,0.005,1,44009,4,2
0.00018293798402341607,20220509,0.19220598015686147,0.032,1,55113,4,1
0.0003462448846795593,20220509,1.7947549516538035,0.002,1,34017,4,2
0.00022928583496246952,20220509,0.4344348671699765,0.022,1,53029,4,1
0.0002557306419489276,20220509,0.4117766117957398,0.024,1,51153,4,1
5.305602716468591e-05,20220509,-0.3745147310762558,0.002,3,53009,3,2
0.0,20220509,0.17819419145970605,0.001,2,19177,1,3
0.0,20220509,0.17819419145970605,0.022,2,31073,1,1
0.0001771820352823357,20220509,0.22337214890409696,0.011,1,24033,4,1
0.0,20220509,0.15949583392595276,0.013,2,40085,1,1
0.0,20220509,0.1573770578433093,0.016,2,17191,1,1
0.0,20220509,0.15418904338906086,0.023,2,05101,1,1
0.0,20220509,0.17819419145970605,0.001,2,20063,1,3
4.5421511627906976e-05,20220509,0.07901281381350012,0.019,2,22077,1,1
0.0,20220509,0.15912702510138174,0.011,2,31067,1,1
8.918319342719865e-05,20220509,0.012820919213416883,0.013,2,13095,1,1
6.695232994108195e-05,20220509,0.052760201775455234,0.005,2,22059,1,2
0.0005058296871443385,20220509,3.3674150841523782,0.003,1,23027,4,2
0.00025403396528202475,20220509,0.3184890792343995,0.038,1,24027,4,1
0.000438694168612999,20220509,2.0099868037385753,0.006,1,09003,4,2
0.00030883791156941133,20220509,1.2413747913005688,0.004,1,09015,4,2
0.00040898176732895325,20220509,2.969226196194331,0.003,1,12087,4,2
0.0,20220509,0.14220845834013054,0.046,2,01047,1,1
0.00016693591814754982,20220509,0.2975854952129688,0.012,1,55087,4,1
0.0,20220509,0.15836066686846426,0.016,2,29107,1,1
0.0,20220509,-0.35503940135050727,0.006,3,48179,3,2
0.0,20220509,0.16974545966009674,0.005,2,19137,1,2
0.0,20220509,-0.44391166681887617,0.006,3,48437,3,2
0.0,20220509,0.17819419145970605,0.006,2,29151,1,2
0.0004290747041642829,20220509,2.6205200340984356,0.002,1,17089,4,2
0.000511694213222768,20220509,2.4771169213186193,0.003,1,36085,4,2
0.0,20220509,0.1585009377686646,0.002,2,46085,1,2
0.00020339672531272246,20220509,0.4314574322345904,0.009,1,55121,4,2
0.0,20220509,0.15738808127063883,0.025,2,48431,1,1
0.0002085070892410342,20220509,-0.1853000007971139,0.021,4,08091,2,1
0.00031760059653677264,20220509,0.4804382536992457,0.049,1,37135,4,1
2.2906009009696876e-05,20220509,0.11222218827727963,0.02,2,22079,1,1
0.0,20220509,0.17819419145970605,0.001,2,31111,1,3
0.0,20220509,0.1547782120154449,0.034,2,48067,1,1
5.194805194805195e-05,20220509,-0.17516492643496975,0.006,3,13229,3,2
0.0,20220509,0.1418197709730973,0.043,2,22127,1,1
0.00016478876140647207,20220509,0.23895037123849747,0.012,1,41041,4,1
0.0005285929638403257,20220509,2.952929911213476,0.003,1,23031,4,2
7.136230642974381e-05,20220509,0.04680745859911484,0.014,2,46029,1,1
0.0003178134435086604,20220509,-0.3293304205882672,0.024,4,13259,2,1
0.0004053669294581113,20220509,1.8371688032351157,0.008,1,34025,4,2
0.0001893939393939394,20220509,0.2821671501033719,0.023,1,27075,4,1
0.00027979774620060356,20220509,0.676506117046523,0.01,1,27003,4,2
0.00014394702749388226,20220509,-0.08682988908951872,0.001,4,38067,2,3
0.0,20220509,0.15250709989953212,0.042,2,46007,1,1
0.0,20220509,0.15533554816517642,0.029,2,22115,1,1
0.0,20220509,-3.6269097105085617,0.003,3,48495,3,2
0.0,20220509,0.14558864757759268,0.025,2,46071,1,1
0.0,20220509,0.17819419145970605,0.007,2,49041,1,2
0.00014257199885942402,20220509,0.1456999428614843,0.016,1,51036,4,1
0.0,20220509,0.16095370130818087,0.005,2,01023,1,2
0.0,20220509,0.16572274458633282,0.008,2,31047,1,2
0.0,20220509,0.17819419145970605,0.005,2,20057,1,2
0.0,20220509,0.17819419145970605,0.002,2,38105,1,2
0.0,20220509,0.15261665419239664,0.036,2,17069,1,1
4.879476920074168e-05,20220509,0.07350919943032135,0.019,2,13321,1,1
0.0,20220509,0.17819419145970605,0.019,2,31005,1,1
0.0,20220509,0.17819419145970605,0.007,2,49017,1,2
